Codigo        Descripcion del Med.                 Cant.        DNI         Nombre                                  
36711         TIBOLONA 2.5MG 30T                      4         54815159    Patino/Delicia                          
30796         PROPANOLOL 40 MG C/20 TAB               33        54815159    Patino/Delicia                          
30796         PROPANOLOL 40 MG C/20 TAB               26        54815159    Patino/Delicia                          
16299         AZITROMICINA 500MG C/3T                 18        72330000    Vega/Carmela                            
57505         ESPIRONOLACTONA 25MG 20T                19        72330000    Vega/Carmela                            
91282         LEVONORGESTREL 1.5MG /1 TAB             21        43704548    Vizcardo/Maribel                        
12388         PROTEINAS+CREATINA 500 GR 30T           22        43704548    Vizcardo/Maribel                        
53846         CLENBUTEROL .02MG 50T                   16        43704548    Vizcardo/Maribel                        
30796         PROPANOLOL 40 MG C/20 TAB               17        86988155    Cerna/Cinthia                           
30796         PROPANOLOL 40 MG C/20 TAB               28        86988155    Cerna/Cinthia                           
58259         SULFADIAZINA DE PLATA CRA 28GR          24        85395219    Fuentes/Patricia                        
58200         FLUCONAZOL 150MG. 1C                    30        85395219    Fuentes/Patricia                        
55813         SALBUTAMOL 4MG T30                      31        85395219    Fuentes/Patricia                        
79851         CEFOTAXIMA 1GR IM                       35        85395219    Fuentes/Patricia                        
93578         SUCRALFATO 40 TAB/1G                    29        85395219    Fuentes/Patricia                        
76247         FLUOCINOLONA CREMA 30G                  9         59596317    Justino/Virginia                        
57269         SIMVASTATINA 10 MG C14                  30        59596317    Justino/Virginia                        
70024         METILDOPA 250 MG 30 TAB                 7         59596317    Justino/Virginia                        
70024         METILDOPA 250 MG 30 TAB                 20        59596317    Justino/Virginia                        
91282         LEVONORGESTREL 1.5MG /1 TAB             17        59596317    Justino/Virginia                        
58200         FLUCONAZOL 150MG. 1C                    8         85395219    Fuentes/Patricia                        
36208         ENALAPRIL T/30 10MG                     19        85395219    Fuentes/Patricia                        
58200         FLUCONAZOL 150MG. 1C                    18        85395219    Fuentes/Patricia                        
58200         FLUCONAZOL 150MG. 1C                    29        85395219    Fuentes/Patricia                        
36822         CLARITROMICINA 125MG SUSP               5         12484697    Diaz/Enrique                            
39172         IBUPROFENO 400MG T10                    21        12484697    Diaz/Enrique                            
70807         LINCOMICINA 600 MG INY C/3              24        93282118    Zambrano/Ofelia                         
91282         LEVONORGESTREL 1.5MG /1 TAB             26        93282118    Zambrano/Ofelia                         
14962         HIERRO DEXTRANO AMP4                    7         93282118    Zambrano/Ofelia                         
70116         LACTULOSA 125ML                         33        94683380    Farfan/Margot                           
11592         TERBINAFINA 1% CRA 20 GR                33        94683380    Farfan/Margot                           
